filename	volume_norm_3dROIstats	time_norm_3dcalc	nvox	.concat_nvol	nvolx_nocen	expr
../output/11393_20160407/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	152669	208	320	-1*log(x/m)*1
../output/11393_20160407/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	152669	208	320	(x/m)*m*1
../output/11393_20160407/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	152669	208	320	(x-m)/s*1
../output/11393_20160407/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	152669	208	320	(x/m)*1
../output/11393_20160407/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	152669	208	320	-1*log(x/m)*1
../output/11393_20160407/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	152669	208	320	(x/m)*m*1
../output/11393_20160407/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	152669	208	320	(x-m)/s*1
../output/11393_20160407/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	152669	208	320	(x/m)*1000/152669
../output/11393_20160407/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	152669	208	320	(x/m)*1
../output/11393_20160407/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	152669	208	320	-1*log(x/m)*1
../output/11393_20160407/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	152669	208	320	(x/m)*m*1
../output/11393_20160407/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	152669	208	320	(x-m)/s*1
../output/11393_20160407/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	152669	208	320	(x/m)*1
../output/11393_20160407/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	152669	208	320	-1*log(x/m)*1
../output/11393_20160407/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	152669	208	320	(x/m)*m*1
../output/11393_20160407/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	152669	208	320	(x-m)/s*1
../output/11393_20170914/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	150454	283	320	(x/m)*1000/150454
../output/11393_20170914/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	150454	283	320	(x/m)*1
../output/11393_20170914/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	150454	283	320	-1*log(x/m)*1
../output/11393_20170914/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	150454	283	320	(x/m)*m*1
../output/11393_20170914/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	150454	283	320	(x-m)/s*1
../output/11393_20170914/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	150454	283	320	(x/m)*1
../output/11393_20170914/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	150454	283	320	-1*log(x/m)*1
../output/11393_20170914/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	150454	283	320	(x/m)*m*1
../output/11393_20170914/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	150454	283	320	(x-m)/s*1
../output/11393_20170914/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	150454	283	320	(x/m)*1000/150454
../output/11393_20170914/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	150454	283	320	(x/m)*1
../output/11393_20170914/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	150454	283	320	-1*log(x/m)*1
../output/11393_20170914/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	150454	283	320	(x/m)*m*1
../output/11393_20170914/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	150454	283	320	(x-m)/s*1
../output/11393_20170914/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	150454	283	320	(x/m)*1
../output/11393_20170914/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	150454	283	320	-1*log(x/m)*1
../output/11393_20170914/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	150454	283	320	(x/m)*m*1
../output/11393_20170914/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	150454	283	320	(x-m)/s*1
../output/11393_20170914/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	146401	255	320	(x/m)*1000/146401
../output/11393_20170914/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	146401	255	320	(x/m)*1
../output/11393_20170914/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	146401	255	320	-1*log(x/m)*1
../output/11393_20170914/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	146401	255	320	(x/m)*m*1
../output/11393_20170914/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	146401	255	320	(x-m)/s*1
../output/11393_20170914/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	146401	255	320	(x/m)*1
../output/11393_20170914/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	146401	255	320	-1*log(x/m)*1
../output/11393_20170914/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	146401	255	320	(x/m)*m*1
../output/11393_20170914/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	146401	255	320	(x-m)/s*1
../output/11393_20170914/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	146401	255	320	(x/m)*1000/146401
../output/11393_20170914/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	146401	255	320	(x/m)*1
../output/11393_20170914/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	146401	255	320	-1*log(x/m)*1
../output/11393_20170914/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	146401	255	320	(x/m)*m*1
../output/11393_20170914/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	146401	255	320	(x-m)/s*1
../output/11393_20170914/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	146401	255	320	(x/m)*1
../output/11393_20170914/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	146401	255	320	-1*log(x/m)*1
../output/11393_20170914/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	146401	255	320	(x/m)*m*1
../output/11393_20170914/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	146401	255	320	(x-m)/s*1
../output/11393_20190502/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	147706	279	320	(x/m)*1000/147706
../output/11393_20190502/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	147706	279	320	(x/m)*1
../output/11393_20190502/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	147706	279	320	-1*log(x/m)*1
../output/11393_20190502/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	147706	279	320	(x/m)*m*1
../output/11393_20190502/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	147706	279	320	(x-m)/s*1
../output/11393_20190502/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	147706	279	320	(x/m)*1
../output/11393_20190502/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	147706	279	320	-1*log(x/m)*1
../output/11393_20190502/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	147706	279	320	(x/m)*m*1
../output/11393_20190502/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	147706	279	320	(x-m)/s*1
../output/11393_20190502/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	147706	279	320	(x/m)*1000/147706
../output/11393_20190502/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	147706	279	320	(x/m)*1
../output/11393_20190502/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	147706	279	320	-1*log(x/m)*1
../output/11393_20190502/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	147706	279	320	(x/m)*m*1
../output/11393_20190502/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	147706	279	320	(x-m)/s*1
../output/11393_20190502/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	147706	279	320	(x/m)*1
../output/11393_20190502/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	147706	279	320	-1*log(x/m)*1
../output/11393_20190502/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	147706	279	320	(x/m)*m*1
../output/11393_20190502/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	147706	279	320	(x-m)/s*1
../output/11393_20190502/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	146296	244	320	(x/m)*1000/146296
../output/11393_20190502/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	146296	244	320	(x/m)*1
../output/11393_20190502/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	146296	244	320	-1*log(x/m)*1
../output/11393_20190502/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	146296	244	320	(x/m)*m*1
../output/11393_20190502/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	146296	244	320	(x-m)/s*1
../output/11393_20190502/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	146296	244	320	(x/m)*1
../output/11393_20190502/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	146296	244	320	-1*log(x/m)*1
../output/11393_20190502/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	146296	244	320	(x/m)*m*1
../output/11393_20190502/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	146296	244	320	(x-m)/s*1
../output/11393_20190502/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	146296	244	320	(x/m)*1000/146296
../output/11393_20190502/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	146296	244	320	(x/m)*1
../output/11393_20190502/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	146296	244	320	-1*log(x/m)*1
../output/11393_20190502/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	146296	244	320	(x/m)*m*1
../output/11393_20190502/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	146296	244	320	(x-m)/s*1
../output/11393_20190502/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	146296	244	320	(x/m)*1
../output/11393_20190502/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	146296	244	320	-1*log(x/m)*1
../output/11393_20190502/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	146296	244	320	(x/m)*m*1
../output/11393_20190502/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	146296	244	320	(x-m)/s*1
../output/11394_20151014/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	137617	216	320	(x/m)*1000/137617
../output/11394_20151014/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	137617	216	320	(x/m)*1
../output/11394_20151014/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	137617	216	320	-1*log(x/m)*1
../output/11394_20151014/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	137617	216	320	(x/m)*m*1
../output/11394_20151014/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	137617	216	320	(x-m)/s*1
../output/11394_20151014/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	137617	216	320	(x/m)*1
../output/11394_20151014/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	137617	216	320	-1*log(x/m)*1
../output/11394_20151014/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	137617	216	320	(x/m)*m*1
../output/11394_20151014/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	137617	216	320	(x-m)/s*1
../output/11394_20151014/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	137617	216	320	(x/m)*1000/137617
../output/11394_20151014/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	137617	216	320	(x/m)*1
../output/11394_20151014/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	137617	216	320	-1*log(x/m)*1
../output/11394_20151014/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	137617	216	320	(x/m)*m*1
../output/11394_20151014/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	137617	216	320	(x-m)/s*1
../output/11394_20151014/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	137617	216	320	(x/m)*1
../output/11394_20151014/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	137617	216	320	-1*log(x/m)*1
../output/11394_20151014/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	137617	216	320	(x/m)*m*1
../output/11394_20151014/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	137617	216	320	(x-m)/s*1
../output/11394_20151014/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	141939	176	320	(x/m)*1000/141939
../output/11394_20151014/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	141939	176	320	(x/m)*1
../output/11394_20151014/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	141939	176	320	-1*log(x/m)*1
../output/11394_20151014/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	141939	176	320	(x/m)*m*1
../output/11394_20151014/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	141939	176	320	(x-m)/s*1
../output/11394_20151014/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	141939	176	320	(x/m)*1
../output/11394_20151014/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	141939	176	320	-1*log(x/m)*1
../output/11394_20151014/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	141939	176	320	(x/m)*m*1
../output/11394_20151014/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	141939	176	320	(x-m)/s*1
../output/11394_20151014/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	141939	176	320	(x/m)*1000/141939
../output/11394_20151014/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	141939	176	320	(x/m)*1
../output/11394_20151014/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	141939	176	320	-1*log(x/m)*1
../output/11394_20151014/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	141939	176	320	(x/m)*m*1
../output/11394_20151014/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	141939	176	320	(x-m)/s*1
../output/11394_20151014/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	141939	176	320	(x/m)*1
../output/11394_20151014/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	141939	176	320	-1*log(x/m)*1
../output/11394_20151014/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	141939	176	320	(x/m)*m*1
../output/11394_20151014/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	141939	176	320	(x-m)/s*1
../output/11394_20170505/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	146013	228	320	(x/m)*1000/146013
../output/11394_20170505/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	146013	228	320	(x/m)*1
../output/11394_20170505/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	146013	228	320	-1*log(x/m)*1
../output/11394_20170505/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	146013	228	320	(x/m)*m*1
../output/11394_20170505/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	146013	228	320	(x-m)/s*1
../output/11394_20170505/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	146013	228	320	(x/m)*1
../output/11394_20170505/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	146013	228	320	-1*log(x/m)*1
../output/11394_20170505/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	146013	228	320	(x/m)*m*1
../output/11394_20170505/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	146013	228	320	(x-m)/s*1
../output/11394_20170505/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	146013	228	320	(x/m)*1000/146013
../output/11394_20170505/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	146013	228	320	(x/m)*1
../output/11394_20170505/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	146013	228	320	-1*log(x/m)*1
../output/11394_20170505/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	146013	228	320	(x/m)*m*1
../output/11394_20170505/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	146013	228	320	(x-m)/s*1
../output/11394_20170505/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	146013	228	320	(x/m)*1
../output/11394_20170505/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	146013	228	320	-1*log(x/m)*1
../output/11394_20170505/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	146013	228	320	(x/m)*m*1
../output/11394_20170505/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	146013	228	320	(x-m)/s*1
../output/11394_20170505/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	148188	152	320	(x/m)*1000/148188
../output/11394_20170505/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	148188	152	320	(x/m)*1
../output/11394_20170505/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	148188	152	320	-1*log(x/m)*1
../output/11394_20170505/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	148188	152	320	(x/m)*m*1
../output/11394_20170505/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	148188	152	320	(x-m)/s*1
../output/11394_20170505/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	148188	152	320	(x/m)*1
../output/11394_20170505/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	148188	152	320	-1*log(x/m)*1
../output/11394_20170505/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	148188	152	320	(x/m)*m*1
../output/11394_20170505/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	148188	152	320	(x-m)/s*1
../output/11394_20170505/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	148188	152	320	(x/m)*1000/148188
../output/11394_20170505/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	148188	152	320	(x/m)*1
../output/11394_20170505/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	148188	152	320	-1*log(x/m)*1
../output/11394_20170505/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	148188	152	320	(x/m)*m*1
